-23,14,-8,-7,7,-2,-62,1,12,11,1,8,-25,25,120,48,-37,-24,4,2,40,9,-78,-53,16,10,0,2,0,16,42,-7,14,-3,-4,-10,-16,-8,21,5,-3,0,-2,-4,-4,-3,-16,-16,3,5,0,5,-18,-20,20,12,-21,-4,1,0,5,-9,-30,-11,0
9,-3,0,9,12,-8,-17,-16,-35,-1,1,13,-15,-25,-95,-28,41,-22,-10,-39,-14,0,78,-2,-10,3,4,2,9,8,55,23,-10,-15,-3,0,1,18,-51,-7,-43,6,-3,-3,27,50,-53,-4,83,10,3,20,-13,-16,8,-8,-5,-7,-1,-7,-8,-20,-13,11,0
-21,1,-1,-2,6,6,19,7,-3,-5,-4,-6,-4,-19,-4,-16,-3,1,5,5,-8,-1,-36,-8,-26,-11,1,8,-12,-8,6,0,-18,7,-2,1,28,-20,5,13,39,-25,-22,-51,-19,38,-101,-53,-3,4,-1,10,-11,-6,99,81,23,16,2,1,39,68,-11,46,0
-7,-5,19,13,-1,16,-91,-16,20,7,4,9,14,-4,-25,20,-18,-1,-4,-6,-16,-19,-68,-37,-26,-9,-8,0,-14,-36,-38,-32,12,1,1,-4,4,0,29,7,7,3,1,0,6,-8,52,2,-7,3,-2,6,1,13,-18,0,-7,4,7,26,5,-25,1,-4,0
-3,-10,-25,-65,2,0,9,-12,-52,5,3,3,-23,10,-72,10,43,7,-2,7,4,-26,70,-34,5,19,-3,6,32,83,54,66,1,-39,1,11,15,15,-7,-8,-2,1,2,3,9,6,1,10,-17,5,1,-4,-13,-16,-102,-15,-4,-4,-10,-13,-12,-41,-53,-37,0
3,11,0,11,-5,0,24,3,12,14,1,2,7,-13,45,12,-9,-11,0,16,20,5,-21,6,-3,-17,-3,-46,-26,-5,-2,-18,-11,4,-1,10,-7,12,-15,1,-6,-6,5,6,-9,-40,-15,-22,-33,7,-2,9,15,34,-63,29,64,8,4,4,24,48,62,-1,0
18,0,4,2,-7,-30,-47,-25,-1,9,0,8,12,70,56,37,4,11,-7,5,-4,6,8,-1,11,-1,12,5,7,-24,14,-10,1,13,3,-4,8,11,-8,-1,-20,-12,-10,7,11,-13,-27,-7,17,2,8,-11,-8,5,18,3,-22,1,-15,-15,-1,-8,15,9,0
-8,0,11,4,-26,-26,-10,-16,30,-11,-6,1,9,17,-123,-14,-1,10,3,11,20,3,90,46,14,9,-2,8,23,40,18,-46,-6,-14,0,0,0,2,61,17,-33,-6,-7,-8,-6,-23,-37,-12,0,4,1,5,-5,14,-128,-13,28,-17,-9,-10,-5,-13,66,19,0
-23,-1,4,7,0,-15,-105,-38,-16,-13,7,9,8,10,58,16,16,8,0,-11,0,14,100,12,-9,-8,2,10,0,17,1,-24,14,10,-4,-13,-12,-4,-59,5,-2,3,-2,-7,-9,-23,-1,-1,-5,-13,-1,-1,-4,-3,8,1,2,-10,-3,2,4,-9,-30,-1,0
7,4,-6,-8,4,6,18,23,-48,4,5,-2,-15,-16,-103,-58,71,5,-3,2,-4,-35,80,36,-1,-9,-2,-13,17,44,-34,27,21,-12,0,7,7,33,41,7,-38,5,0,-5,-8,-2,15,-8,-17,-5,0,2,-21,-2,-31,-28,-10,14,2,-1,-7,-43,-40,-4,0
36,-23,-1,-3,0,-23,-77,-29,-11,12,-11,-3,17,-6,68,20,-18,6,-1,-11,-14,16,-16,-24,8,-12,11,10,7,-13,-18,15,5,-7,-1,6,23,50,94,22,-2,-3,-4,-3,-11,-19,-54,-14,-16,-3,-7,4,5,-5,-95,-7,1,15,2,2,-5,-26,49,16,0
-30,2,-9,-12,-8,-18,-67,-67,26,-17,0,5,5,15,-3,12,-9,24,10,9,17,27,68,9,-12,-15,-2,-2,1,-1,-10,-5,8,3,0,5,-6,-13,3,13,30,18,4,-8,4,-7,26,9,-32,-15,-1,4,4,7,-27,-13,-28,16,-4,3,-12,-18,-1,4,0
62,-2,3,8,6,2,16,9,-5,-12,4,-3,-2,-14,-7,-8,-40,-4,-6,-4,9,27,-93,-15,67,-5,-1,5,-14,-12,102,-5,-18,7,1,-5,3,37,3,59,-18,13,4,5,0,10,67,1,29,-21,-1,2,11,-18,-36,-6,-15,-3,-6,-14,2,-12,-56,-15,0
-22,5,4,5,0,2,-11,-16,18,10,-8,1,-6,-14,-3,12,-8,-8,15,16,2,-8,5,11,-40,-6,-14,-39,-3,-5,-66,-38,20,-12,-32,-16,-20,-49,-20,-19,-18,21,35,18,28,119,55,73,2,3,-7,-5,9,-3,-37,-21,55,-1,6,7,-2,34,-41,17,0
-16,-2,-6,-2,2,-13,-26,-26,-17,-22,-10,-2,-11,-41,-57,-28,-8,14,2,5,-5,0,20,21,12,2,8,3,12,-24,-36,-16,-29,3,-5,-19,-7,-16,-1,11,12,-24,-1,10,-1,37,67,6,18,4,2,-6,8,18,-17,6,-14,-6,-9,7,-6,-17,9,1,0
-8,8,19,4,11,48,-25,-10,13,-5,-9,-9,-8,-57,-73,-5,-13,-13,-22,9,-11,-1,89,6,-8,13,18,-6,28,7,-13,-10,-45,-12,0,1,-12,-4,41,69,30,0,-5,-4,2,23,-7,-41,54,10,-6,-12,6,-4,-61,-19,-1,1,-5,7,-2,12,41,19,0
-15,-1,1,5,6,4,-13,0,7,9,-5,0,-7,-24,-100,-26,-21,2,15,-2,-8,-7,86,10,5,-9,-5,5,22,25,18,7,37,1,2,-5,-9,2,3,-1,-19,15,-14,-9,-4,-25,-111,-11,1,-19,9,6,6,12,90,4,-22,-14,-1,3,12,11,-33,-1,0
2,-13,-5,-4,-19,-10,51,26,9,-7,-14,-14,-15,-22,3,-7,-66,9,10,-2,11,22,-69,-2,50,6,-1,5,-8,-7,6,3,27,7,3,10,14,14,-6,-17,17,1,4,3,6,0,24,3,-7,-8,-16,2,5,-15,-119,-9,-22,-3,8,-10,-19,8,99,24,0
-1,7,3,3,19,4,9,-26,-28,-9,-4,-5,-6,16,35,6,33,-9,0,3,1,-23,-20,-23,-12,11,-4,0,-1,-10,-43,-1,-2,15,3,-8,-3,16,-10,-8,-1,-17,-6,11,5,11,32,-1,-4,-15,5,4,-5,-19,-50,-3,5,1,-4,-15,3,-7,20,-1,0
-15,-8,-3,-8,-4,-4,30,-23,-2,22,9,1,5,1,3,16,11,-11,-4,3,-3,0,-15,3,-25,-4,-5,6,-1,0,-48,-9,-4,6,4,6,-12,-18,-50,-17,-28,-7,1,1,9,-7,47,13,60,13,-10,-25,14,17,85,21,-22,-2,4,1,-1,30,13,5,0
3,4,1,7,6,5,-9,6,-15,-2,2,2,-4,-13,-47,-10,-18,1,-4,3,-1,-2,-12,1,9,2,0,2,-3,-12,7,-4,-12,10,-4,0,2,-6,-28,-10,14,-22,-3,7,-12,-47,-81,7,-44,-16,-7,-19,17,53,100,-30,41,3,-5,3,10,13,-13,16,0
5,1,2,-2,-4,14,-12,13,-2,9,1,-1,9,7,38,5,-18,5,0,3,-17,-13,-16,-5,-9,-3,1,-1,-9,-18,-13,-5,-6,-12,-4,-2,8,1,4,-2,4,10,-5,-2,5,8,-11,-4,7,-9,18,9,-12,-18,-25,4,-25,22,4,-6,9,-25,-77,-29,0
-35,-37,-17,10,-3,-1,7,-13,52,5,9,-29,14,65,109,43,54,11,4,14,7,22,-56,10,-13,8,-2,-4,-16,0,57,3,-5,-17,1,1,-13,-34,-58,-28,-17,-1,0,3,1,-23,-36,-19,-23,-3,-9,-3,6,-7,-6,12,8,-4,1,-1,-15,-3,-30,-11,0
12,18,6,13,19,-1,6,11,-5,-13,-10,-27,-17,4,22,-6,-24,15,-6,-10,-16,-29,-35,4,19,-9,3,1,-1,9,-106,-30,-26,19,11,7,23,36,121,17,41,-9,3,13,15,26,13,30,-21,7,0,0,4,-2,17,-24,8,-12,-9,-1,-13,-6,-17,8,0
-7,4,-2,-9,-4,-17,-27,1,-12,3,1,0,1,-12,-33,-25,1,3,-12,-4,-6,-7,-19,-9,-3,-13,15,28,2,-8,40,15,23,6,0,-37,19,7,-18,0,-44,7,2,6,-11,-5,0,-18,52,-8,-7,-6,-16,-17,-116,-11,-21,2,-4,7,24,54,118,26,0
34,-6,1,9,-7,0,21,7,-21,4,6,4,8,24,21,-6,-17,10,-1,-3,4,17,8,6,10,0,-4,-10,-12,-25,-44,-4,-7,-2,-2,2,-9,-20,-40,-4,6,4,0,13,1,-11,-3,-5,5,-23,-4,-5,14,8,5,4,8,26,-7,-25,-22,-2,2,-1,0
-41,-39,-13,-5,-12,0,14,6,47,8,10,1,4,-21,-39,-22,-34,-1,5,21,5,8,-25,-3,50,8,6,-12,19,-3,26,4,5,-5,-6,4,10,51,51,12,-9,-4,-5,-3,-6,-7,5,4,-13,8,9,3,1,15,47,2,-17,-7,-7,3,-1,-14,-21,-17,0
14,11,5,17,3,-32,-37,-6,-6,-2,-5,-28,12,-1,-16,2,-12,5,-5,-1,-19,-6,16,-2,4,-30,15,20,-6,-5,-39,3,1,-12,-7,-27,-3,-4,8,0,-34,1,3,15,11,-7,30,24,44,5,5,0,18,38,-16,-3,-10,10,-3,-4,-4,19,58,5,0
5,7,-4,7,-5,0,-38,-5,7,-6,11,3,2,-11,-15,-13,-15,12,5,10,10,-24,22,8,-4,-24,-22,-27,-11,6,-22,4,-21,8,5,1,-10,-5,-17,-7,11,1,-8,-5,-6,-11,-106,2,15,5,2,13,7,-2,104,-32,-14,9,17,24,19,17,65,17,0
28,-2,-12,-12,21,-5,-64,3,-31,4,-4,-5,-28,2,37,-2,-22,-9,-4,-6,-1,22,-9,0,45,-13,-5,-2,2,-7,5,12,-26,2,6,7,-6,-2,12,-8,-28,0,-2,12,6,-9,-30,-29,48,4,5,-16,-9,-34,-84,16,-78,8,-5,-3,10,-9,-10,-13,0
94,11,6,6,-11,7,67,20,13,-6,3,3,14,37,-26,-11,-14,1,-5,-8,-12,-15,50,-7,0,1,0,4,-12,-5,-50,-5,-20,-7,1,-5,12,-13,-7,17,13,-3,-12,-3,4,7,30,-1,-4,-4,1,-9,-7,-4,-15,14,-5,-3,-5,-6,3,-1,-33,-20,0
-41,-1,1,6,-16,-19,-31,-30,52,-11,-9,-13,10,-7,-17,23,-18,15,-3,1,2,32,63,17,10,10,4,4,7,2,1,0,-23,-18,3,10,-31,6,29,5,9,3,-3,-11,52,15,-53,-1,-8,2,3,2,-28,-14,19,-3,-4,-18,-18,-5,3,-8,-19,8,0
-30,8,10,6,-7,33,46,-7,22,9,18,8,0,-5,-7,-8,30,-12,-11,-13,6,15,5,9,1,-4,3,8,7,6,6,-2,-11,7,-1,-2,-2,-14,-43,-9,-17,-7,-3,3,-7,7,22,0,-18,-2,7,12,6,6,2,-11,25,-8,-10,-26,-2,2,-7,21,0
18,10,-2,-6,-3,-9,-29,7,-20,1,0,6,-5,-6,-27,-9,-6,-9,-3,-4,-5,-11,49,13,30,13,8,13,7,13,26,5,0,-14,-7,-8,-9,0,-7,-20,-15,5,12,21,-13,-28,29,15,-1,5,-8,-28,27,32,-3,-4,-17,-12,12,3,-23,2,4,-1,0
23,0,-2,-9,8,0,-40,-10,-33,-1,-7,2,-12,-13,-45,-23,52,-4,3,17,7,-15,28,13,-26,6,-5,-14,0,6,42,-10,3,-1,-12,-10,0,-5,-28,-6,-8,-12,-4,-1,-2,-10,-17,1,-17,17,4,5,-4,-23,-1,8,-37,-23,-7,6,11,29,-31,-13,0
63,9,3,4,-4,-17,55,6,-3,-1,1,-6,13,24,-1,-2,-19,-21,-7,-2,-3,-20,-61,-8,27,20,9,6,-5,-13,30,17,-11,-19,-3,-6,6,0,-6,-17,3,-4,-3,-5,1,24,49,-8,-10,-2,-1,1,-4,-3,-45,-9,-12,0,-8,2,-8,-9,-42,-2,0
-36,4,10,-6,-1,-21,-30,-1,50,2,1,-7,12,18,62,9,-26,-13,-5,-4,-12,13,-19,-1,1,3,0,-9,-8,1,-13,-8,15,12,2,8,16,10,44,14,-11,-5,-3,2,-6,-6,-45,-6,6,7,4,-1,4,3,27,-7,-55,-16,3,21,2,-18,9,-11,0
62,-2,-16,-23,5,-1,-31,-2,-5,2,-5,-1,-4,-8,-16,-3,-18,2,0,3,-3,23,10,9,17,14,6,1,13,-23,19,-2,-26,4,5,16,-7,14,-2,5,3,-13,-4,-14,0,7,66,16,3,11,1,13,-4,-10,-45,-19,-7,-2,-3,-29,6,-16,42,5,0
-10,2,-19,-1,-15,-9,-67,-32,-27,-20,3,-9,-10,-1,-56,-25,27,10,7,6,8,13,54,37,16,-1,-1,7,4,-9,-60,-6,-18,-21,-5,4,-3,-1,40,10,10,4,-3,-1,8,15,-28,6,-19,-2,-3,1,-3,-6,-8,-7,8,10,-2,-2,-1,-12,-16,-5,0
-13,3,2,-2,-5,-6,10,3,16,-14,-8,0,6,10,-51,-5,-4,-13,-5,1,4,-15,48,4,11,5,4,-6,5,76,16,-2,-12,-2,6,5,1,9,99,23,-10,14,-5,1,-1,-6,18,2,5,-9,7,-5,-5,-17,-61,-6,6,-4,-8,-5,0,-13,-29,-7,0
-9,6,8,12,-1,-9,-2,11,5,-9,-5,-3,10,-9,11,6,-43,-7,-9,-1,-8,-13,-128,-52,65,6,-5,-4,-9,19,101,41,24,1,7,-5,18,26,47,10,-6,12,10,14,-9,19,83,14,19,0,-1,-11,14,-5,-44,-4,-40,-3,1,9,2,-13,-30,-17,0
-22,4,-4,-14,-23,-24,-47,-4,38,0,-1,1,8,3,13,0,-11,-1,-3,10,-2,3,10,1,1,-4,0,-15,-12,-18,-29,-6,-19,8,-16,-7,-4,-27,-43,4,7,14,2,-3,9,19,3,4,16,-4,16,4,16,33,63,37,8,8,1,10,2,4,33,-6,0
-4,-10,-1,-1,-1,1,12,3,-17,-2,-4,1,-5,-11,-42,-4,11,20,-8,-4,-13,-26,-33,-7,-3,-6,-7,-3,3,6,-6,5,0,-11,12,14,-6,-5,-23,-7,-18,5,5,-14,22,-14,1,-5,4,-5,-1,4,-16,-1,-11,-1,-51,-1,-3,-29,-10,1,-115,-42,0
37,12,7,6,9,9,83,38,34,3,-1,2,-6,14,-25,0,-14,-7,-2,2,2,7,88,21,-21,4,4,3,19,-13,-9,-13,8,11,-12,-1,-11,-6,-55,-26,-26,-34,6,11,16,8,13,4,3,-10,-14,-25,-34,-32,-50,-12,14,3,-1,21,11,-5,-17,7,0
-6,-14,0,-3,1,-18,-1,-12,-11,8,-9,-15,17,40,17,3,6,-6,1,-1,-11,9,-42,-3,4,0,-1,1,2,6,46,-5,-10,6,6,11,9,11,18,13,-46,6,1,10,5,-22,-69,-24,39,-2,-10,-22,-13,-13,32,9,51,-5,2,7,6,24,50,35,0
-37,-9,-4,-5,7,5,28,-10,18,15,-1,7,-9,-23,-1,4,-15,9,8,-1,13,14,-58,-19,-7,-23,-9,8,-16,-27,25,-12,-16,-9,8,-6,9,-7,-31,-10,-1,-4,-5,-12,7,38,37,53,16,20,5,8,1,20,73,6,7,-8,-2,13,7,-14,-68,-11,0
-49,-3,3,-21,-12,0,-16,0,60,-7,-9,1,-22,-31,-6,-15,-19,6,3,11,0,3,-24,-9,-6,-13,0,-12,21,4,22,18,10,4,-4,-2,-7,-9,-6,-14,-8,27,0,7,-5,15,20,-16,-13,-42,-4,0,4,17,-2,-20,3,4,2,9,13,21,-80,4,0
10,9,2,-5,1,2,65,18,-29,-16,-11,-14,-8,-1,-59,-36,57,7,1,7,11,-14,112,70,-32,-2,-2,-1,-8,1,-23,-13,16,-5,-5,-5,6,14,-25,5,-7,6,6,11,-6,11,32,-13,-35,-3,-3,-11,26,-10,-41,-20,5,0,1,1,-23,-12,-6,-2,0
26,10,-5,-14,18,7,9,4,-3,-2,5,12,-13,-15,10,6,3,-1,-3,-14,-6,-3,-54,-13,-19,-22,1,-4,-1,4,37,15,15,21,14,13,8,-3,-45,-21,-17,-15,1,-6,11,0,85,22,0,-5,-9,-11,-2,10,-20,4,-57,9,3,7,-6,11,1,-14,0
38,-1,-7,-3,1,-8,-62,-13,60,3,6,3,3,11,66,14,-21,4,4,4,4,-10,-3,3,16,12,-1,-1,6,0,50,7,-20,-17,-7,-16,-13,-3,-37,-7,-18,-1,-2,-2,-7,-3,-40,2,-13,6,5,0,-5,-5,-77,-21,43,0,-2,-2,11,1,85,31,0
-8,-14,-18,23,2,-13,43,0,-2,-1,20,-12,-3,1,-40,-3,-1,-6,-10,-11,-9,-13,-24,-12,-16,8,4,-7,-12,-9,3,0,21,25,-3,4,-1,-19,18,6,-28,-24,-5,8,7,20,-13,-5,-10,-9,2,-10,6,18,-31,-11,33,-7,-4,-5,-19,-10,-42,-19,0
10,-4,-4,5,3,4,15,-4,-12,14,0,-7,1,-23,-42,-4,3,5,3,0,-7,30,49,16,-15,-7,-3,7,8,12,2,9,-7,-9,-5,-2,9,-8,16,-22,2,8,7,0,-3,19,19,13,7,-2,-4,-19,-1,-12,-4,-16,-66,-1,2,8,0,-7,-38,-3,0
69,4,2,8,-19,-18,-105,5,-34,-3,-8,-19,33,12,107,-21,50,1,-4,-2,-13,25,86,69,-25,-6,-3,0,24,3,-24,-24,-22,-3,-1,-17,-18,5,12,9,4,6,5,8,2,13,-31,-10,6,5,4,1,-7,-22,-30,-7,-13,-9,-6,3,3,-3,-12,-11,0
20,-1,1,8,3,-17,10,13,-2,4,5,0,-7,-1,-82,-14,-18,-2,-9,-23,13,32,86,-1,5,10,6,9,14,52,52,20,2,7,1,4,4,4,8,-12,-14,-2,-5,2,-12,-20,11,5,-4,-4,2,10,-6,-27,-91,-17,13,-2,-8,-4,2,-12,-22,-11,0
-11,-5,-1,0,6,14,36,1,1,7,-8,6,-10,-19,-8,6,-25,-20,12,0,2,-13,-17,-5,32,12,-13,-3,0,-22,-99,-36,-39,-25,8,-6,12,35,97,47,47,-5,-5,-4,7,22,58,43,-10,8,0,3,-6,0,-29,-12,-23,9,3,3,-18,-12,46,0,0
10,-3,-4,-1,11,-16,-48,-29,-17,2,0,4,-1,-10,-33,-10,4,18,2,8,0,-7,9,9,9,-8,4,5,-1,-6,-23,0,-9,4,-9,-14,-19,-27,-111,-22,6,-9,4,0,14,46,98,29,-14,10,0,2,-3,-8,-29,-28,50,-1,-4,2,12,17,61,30,0
-9,2,11,4,5,-7,30,9,-15,6,0,-4,-9,-8,-43,-8,11,-20,-4,1,-5,-4,-46,-11,-11,-1,1,-1,3,-9,-2,-11,-3,11,-11,-5,-2,2,16,-2,1,1,8,-3,-4,-14,-28,-13,5,-10,3,8,8,5,11,1,-48,-12,-7,-19,-41,-26,-47,-2,0
0,-6,-2,9,25,13,-62,-27,41,14,-4,-11,15,11,49,-2,21,7,3,8,0,39,103,14,-27,-4,5,-1,6,20,49,19,-12,-1,-2,3,-5,-7,-1,-14,-17,-10,-4,1,-7,-30,-53,-14,-11,1,0,-7,0,-11,-27,-5,18,4,-10,-3,1,-13,-36,-7,0
-6,-25,3,6,-5,4,18,3,0,17,-1,-7,14,0,8,-1,16,21,9,-6,-11,11,-18,4,-17,-9,-2,9,-13,-20,-6,5,-17,1,9,-12,12,-1,-85,-58,9,1,3,-5,-5,11,34,23,22,15,-12,5,12,19,43,68,-2,-7,0,2,23,23,127,-5,0
5,10,5,13,-3,2,10,15,-32,-5,-4,-5,-16,-17,-68,-18,-8,-2,-4,-10,2,-16,-57,-24,20,3,1,-10,6,-9,-34,2,0,15,-4,-11,-20,4,24,20,-13,-43,-9,12,5,2,-7,-11,2,-13,0,-2,-8,-22,-39,0,-9,1,6,-6,7,3,-33,-32,0
14,4,-6,2,9,16,103,45,-14,20,16,3,1,-3,-56,5,-2,0,-9,7,-14,2,34,-18,41,-6,0,-7,23,18,-11,1,-11,-9,-1,-2,-6,15,19,-4,-29,-5,0,9,-7,-13,31,6,-5,-1,-8,-7,8,-22,-49,-12,7,23,9,10,-15,2,-23,1,0
23,-9,-8,3,6,-18,-17,15,5,3,0,-7,-3,14,56,9,-40,-6,3,-7,-3,-11,-53,-46,0,-2,0,12,24,38,59,40,-19,-5,3,0,-16,-8,7,-16,47,11,-4,9,12,-20,-37,-6,-30,-18,-1,-3,-1,14,22,-15,28,4,-2,-13,1,-19,-5,6,0
-50,14,-11,4,-8,2,-13,6,87,-24,15,-1,-3,-9,-59,-26,-6,3,-5,-4,10,0,46,5,-15,-6,4,14,-7,2,-19,7,7,9,-2,-23,10,9,39,-20,-46,-9,-11,-1,-6,-10,-90,-13,33,13,4,11,1,29,90,22,-28,-16,-1,-2,13,30,-14,-11,0
19,6,3,3,3,-6,-11,5,-52,0,-6,-9,-12,0,-1,-10,43,-11,-1,-1,-1,-4,-47,1,18,1,2,3,1,-23,-9,5,10,-3,-1,6,2,10,-14,-10,3,10,-4,-7,0,-13,-4,6,-30,14,-5,-6,2,16,23,35,-21,-21,0,-5,-3,-12,-3,-8,0
33,4,0,-3,-6,-12,-7,-9,-57,-4,3,12,3,17,82,-9,52,-2,2,-1,0,-4,35,39,-10,5,0,-5,15,5,-53,-7,-1,-13,-8,4,-7,-21,-46,-11,-23,3,-1,1,-2,15,51,-1,-42,5,2,-3,15,16,-41,-34,59,0,-14,-8,-19,5,27,19,0
-18,-5,12,6,5,-2,-111,-34,19,15,-4,-11,-8,-2,56,23,-19,-26,-2,8,2,-6,-26,-16,-19,6,4,1,9,5,40,-2,-26,12,0,0,9,24,73,21,80,-7,-3,2,-5,-7,-85,8,-1,14,4,-10,-4,-11,-23,-22,-13,-28,-19,-3,-11,-11,51,29,0
-39,-2,-2,-5,10,-1,48,4,64,-2,10,9,11,16,-9,9,-8,3,-1,13,-13,-13,-63,0,-11,-17,-7,-3,33,10,-12,-31,-4,0,0,-12,-43,8,75,1,-39,-6,-6,-2,9,-20,18,-11,26,11,3,-3,-7,9,-3,17,-8,12,9,4,13,-31,-22,-14,0
18,-9,-2,15,5,17,-116,-6,-24,-3,-11,-18,-5,12,49,-3,-5,3,6,-1,2,-2,41,-23,-43,-6,0,5,-12,-9,-25,9,74,8,1,-4,7,-2,-26,-14,-21,-2,-2,9,10,16,3,28,-13,-10,-5,-7,4,-8,-7,1,-7,23,7,0,-5,35,-24,-6,0
5,-27,2,4,12,-2,18,1,1,18,-11,-5,-4,-3,3,-7,3,-9,7,6,7,-5,17,1,-10,9,4,-5,-4,-10,-17,0,6,-2,-6,1,8,6,5,10,-7,-6,1,-5,-12,-10,-13,-13,-7,5,-3,0,5,12,-7,-17,18,18,6,5,-7,-7,-103,10,0
-16,-40,-12,-2,-7,-1,103,29,57,2,6,-4,8,20,59,7,-13,-5,-8,-15,4,8,-36,-10,16,14,6,10,-9,-10,12,-16,-33,3,-3,-8,-14,-16,-64,-8,-24,-3,-3,5,31,-21,-23,0,26,-18,-3,3,-13,-4,76,3,-25,0,3,18,15,21,-43,16,0
12,9,-2,-24,-6,10,35,-4,-3,-11,-13,2,-28,-3,-22,1,-1,9,10,5,26,6,-5,5,-6,-7,-4,-4,-16,-16,22,-11,-4,5,5,11,16,3,-18,6,15,4,3,-3,-2,-11,-12,-21,-3,1,-8,-4,12,28,-44,-18,15,-21,-3,4,-18,-15,-2,10,0
12,11,-2,-18,14,15,51,7,-45,6,3,2,-17,-7,53,5,39,2,-4,-1,2,-13,7,26,-5,-12,-4,-1,14,24,-15,-32,8,14,3,8,1,-1,-27,-4,-39,0,0,-6,-8,-15,-10,2,12,4,2,-1,-2,-8,-12,0,11,3,0,-7,-4,2,-41,-14,0
-18,-29,-14,2,-8,-22,12,-13,-11,3,-5,-4,12,7,43,15,31,-2,14,5,4,12,-9,15,-37,0,-2,-10,2,20,33,-8,59,2,1,1,-6,-12,-44,-6,-8,-1,1,4,-1,-4,-45,0,-36,-1,-5,-2,4,-27,-28,-1,29,-10,-6,5,-6,8,58,-2,0
-16,2,7,14,16,21,31,10,11,2,7,-22,-29,4,-7,-13,-5,11,-13,6,25,8,13,11,-4,-11,11,-2,-1,6,-27,-11,-16,1,-2,0,13,-25,-54,-2,23,1,3,13,-19,-6,22,6,-69,9,-1,-10,-17,-1,-1,-28,73,-14,-7,-8,12,-6,33,16,0
-14,0,3,0,3,18,-13,0,-12,0,5,7,11,30,-43,-3,18,-10,1,-5,3,1,-1,-7,-40,13,-2,3,-3,-3,4,9,40,4,2,2,-4,-11,52,5,4,-11,-6,-6,3,-16,-20,-13,-17,-6,0,6,-8,22,5,19,-1,-7,-12,-22,0,0,-47,-7,0
-9,5,1,5,-19,-3,32,-7,-11,1,-2,-9,19,8,11,15,19,-9,-9,6,-2,9,-9,1,-12,21,18,6,0,-5,19,3,-18,-13,-3,-6,-15,-30,-67,-17,23,-9,-1,6,9,19,-7,19,-4,2,2,1,0,7,91,17,0,14,-3,-3,-3,1,9,10,0
-56,-10,-3,-1,4,8,28,1,45,-4,4,12,2,-28,-30,-8,12,-2,-1,-7,-2,-13,-56,-23,-7,-8,-3,3,-7,4,-10,5,-18,2,-2,-8,6,-16,-9,2,-27,-8,-7,-7,-10,8,29,-15,10,9,2,4,5,5,6,16,-2,-10,-8,1,-4,-18,-5,-13,0
16,-1,-4,-13,2,-17,-12,4,-25,-5,-3,-6,2,38,-14,-31,11,9,5,2,-2,-2,27,44,-1,9,3,6,0,-10,10,18,14,-4,1,1,-1,-6,-62,-12,0,4,1,4,12,-7,22,-4,-42,-3,-10,-9,-21,-7,14,-20,58,3,10,0,13,10,-27,1,0
-33,0,1,-2,-1,13,-14,0,-10,7,-3,-6,-16,-43,-20,-2,16,6,2,1,4,40,82,4,2,16,4,5,-7,-31,0,39,-25,-9,-3,-5,0,-1,-67,-55,-12,-8,-6,-5,5,-5,20,29,-6,0,1,-2,-7,-6,12,-6,41,-3,-2,8,7,3,-13,5,0
-32,7,-3,-5,-2,-15,-5,6,18,-12,2,5,-3,-1,16,-20,0,-6,-5,-3,-1,13,-30,-16,-28,-2,3,-21,0,10,-42,-4,4,4,0,2,-8,-10,44,1,-16,-6,-20,4,8,21,-19,-2,12,19,26,4,11,16,87,52,2,16,-4,1,-11,-17,-39,-35,0
-42,-25,-2,-5,-8,-3,2,-10,24,2,-2,-11,2,11,-28,0,25,2,-4,14,6,-14,15,7,-20,7,0,-3,-7,-10,21,7,-5,1,0,-7,-6,-2,-48,-8,5,4,6,7,4,-1,43,-1,-37,2,-8,-7,-2,-1,-42,-8,34,-5,1,7,9,15,6,9,0
-16,-4,-3,7,1,-7,-18,-14,-3,-5,1,-6,-14,-4,22,-14,43,4,-7,-13,5,-14,-33,32,-27,-8,-1,8,11,10,42,-12,24,-1,3,-15,0,15,29,27,-44,-2,-2,6,1,7,1,3,-33,2,0,1,-7,-15,-50,-23,44,-9,-6,-8,-14,-11,-5,12,0
4,4,2,3,23,0,-40,-13,-4,6,4,-2,-3,-4,22,-8,11,-1,0,8,5,11,20,-10,-3,-12,0,4,-10,-15,-1,2,-10,23,0,-8,16,26,-7,-12,-9,-2,-1,-4,-10,-3,-14,6,18,-17,-13,2,-3,-4,-40,-8,-29,0,0,7,6,8,58,10,0
6,0,6,-2,5,-5,9,8,-7,-1,5,2,3,16,29,-6,4,-7,-2,-2,5,-8,2,4,-13,0,-2,3,-9,-16,-56,-22,3,-6,-2,-1,2,-6,-24,-2,1,5,-5,-9,5,-7,44,19,-47,5,4,0,-5,3,28,28,55,-9,-1,0,-3,16,-14,-9,0
2,5,-1,9,10,14,-12,13,-4,-9,-2,0,-6,-7,-105,-16,-2,-8,2,-2,-7,-10,99,-5,-48,3,-3,4,14,3,17,1,44,-10,-4,3,-8,-14,-38,8,6,7,-5,-7,1,11,61,-2,14,17,5,0,0,12,-50,-13,-20,-17,3,-3,0,5,21,6,0
